도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,경사도_점수(1-10점)
워커힐로,37.5439809,127.0972081,37.5447,127.09752,37.5455088,127.0977724,1
워커힐로,37.5439809,127.0972081,37.54353,127.09667,37.54339,127.0964,1
,37.5334048,127.0959047,37.5338913,127.0958558,37.5351526,127.097147,1
용마산로2길,37.5549264,127.0884101,37.5550052,127.0891945,37.5550052,127.0891945,1
용마산로,37.5549264,127.0884101,37.5562832,127.0881628,37.5562832,127.0881628,1
용마산로,37.5549264,127.0884101,37.5545276,127.0884808,37.5545276,127.0884808,1
용마산로,37.55941,127.08764,37.5596143,127.0876135,37.5596143,127.0876135,1
용마산로,37.55941,127.08764,37.5588309,127.0877371,37.5588309,127.0877371,1
긴고랑로,37.55941,127.08764,37.559508,127.087487,37.559747,127.0870334,1
긴고랑로,37.55941,127.08764,37.55915,127.08789,37.5590664,127.0880258,1
용마산로10길,37.56049,127.0875,37.5605295,127.0878603,37.5605295,127.0878603,1
,37.56049,127.0875,37.5604427,127.0870672,37.5604427,127.0870672,1
용마산로,37.56049,127.0875,37.5608302,127.0874415,37.5608302,127.0874415,1
용마산로,37.56049,127.0875,37.5596143,127.0876135,37.5596143,127.0876135,1
용마산로14길,37.56113,127.08739,37.5611983,127.088075,37.5611983,127.088075,1
용마산로,37.56113,127.08739,37.5611917,127.0873779,37.5611917,127.0873779,1
용마산로,37.56113,127.08739,37.5608302,127.0874415,37.5608302,127.0874415,1
능동로48길,37.56205,127.08721,37.5619981,127.0867782,37.5619981,127.0867782,1
용마산로16길,37.56205,127.08721,37.5621276,127.0878949,37.5621276,127.0878949,1
용마산로,37.56205,127.08721,37.562348,127.0871523,37.562348,127.0871523,1
용마산로,37.56205,127.08721,37.5617176,127.087275,37.5617176,127.087275,1
용마산로20길,37.56267,127.08709,37.5627457,127.0877751,37.5627457,127.0877751,1
용마산로,37.56267,127.08709,37.5635008,127.086939,37.5635008,127.086939,1
용마산로,37.56267,127.08709,37.562348,127.0871523,37.562348,127.0871523,5
용마산로,37.56443,127.08677,37.565138,127.0866562,37.565138,127.0866562,1
용마산로,37.56443,127.08677,37.5635008,127.086939,37.5635008,127.086939,1
용마산로21길,37.56443,127.08677,37.5643355,127.08629,37.5633862,127.0857439,1
용마산로30길,37.5680501,127.0861503,37.568658,127.0868626,37.568658,127.0868626,1
용마산로28길,37.5680501,127.0861503,37.5678177,127.0869981,37.5678177,127.0869981,1
용마산로,37.5680501,127.0861503,37.5683984,127.0861049,37.5683984,127.0861049,1
용마산로,37.5680501,127.0861503,37.5680056,127.0861588,37.5680056,127.0861588,1
동부간선도로,37.5329677,127.0607844,37.5313396,127.0658314,37.5294263,127.0656539,1
강변북로,37.5329677,127.0607844,37.5323413,127.0627663,37.5320288,127.0637981,1
,37.5324632,127.0619353,37.532424,127.0620763,37.532424,127.0620763,1
,37.5324632,127.0619353,37.532424,127.0620763,37.532424,127.0620763,1
,37.5349314,127.0602418,37.535108,127.060243,37.535274,127.0602975,1
동일로,37.535274,127.0602975,37.5361616,127.060801,37.5361616,127.060801,1
능동로3길,37.535274,127.0602975,37.5352498,127.0603742,37.5352318,127.0604416,1
,37.5319677,127.058303,37.5330003,127.0597548,37.5324632,127.0619353,1
동일로,37.5319677,127.058303,37.5331163,127.0589455,37.5336467,127.0592421,1
강변북로,37.5320288,127.0637981,37.5318653,127.0643424,37.5318653,127.0643424,1
,37.5318653,127.0643424,37.5315789,127.0652993,37.5312346,127.0665475,1
강변북로,37.5318653,127.0643424,37.5316777,127.0658514,37.5306412,127.069785,1
,37.5328197,127.0625129,37.5330881,127.0617752,37.53327,127.0615716,1
,37.5328197,127.0625129,37.5330461,127.0616324,37.533668,127.0597622,1
자양강변길,37.53327,127.0615716,37.534087,127.0608263,37.534087,127.0608263,1
자양강변길,37.5326217,127.0637163,37.5330241,127.0622654,37.5330241,127.0622654,1
능동로3다길,37.5326217,127.0637163,37.5329545,127.064157,37.5332067,127.0645064,1
뚝섬로24길,37.5330241,127.0622654,37.5332971,127.0623922,37.5340204,127.0627032,1
자양강변길,37.5330241,127.0622654,37.5331708,127.0617856,37.53327,127.0615716,1
뚝섬로22길,37.534087,127.0608263,37.5341678,127.0610794,37.5341829,127.0611314,1
자양강변길,37.534087,127.0608263,37.534712,127.060329,37.5349314,127.0602418,1
능동로3다길,37.533875,127.0653821,37.5332067,127.0645064,37.5332067,127.0645064,1
능동로3길,37.533875,127.0653821,37.5337646,127.0657897,37.5337646,127.0657897,1
능동로3길,37.533875,127.0653821,37.5338904,127.0653322,37.5338904,127.0653322,1
"['동일로', '영동대교북단고가차도']",37.5347627,127.0598664,37.539071,127.0622453,37.5395087,127.0625417,1
,37.5347627,127.0598664,37.5361851,127.060721,37.5363818,127.0608887,1
동일로,37.5363818,127.0608887,37.537005,127.0612232,37.5371638,127.061303,1
동일로,37.5395087,127.0625417,37.5401617,127.0629323,37.5401617,127.0629323,1
동일로14길,37.5395087,127.0625417,37.5394624,127.0626659,37.5392226,127.0628578,1
동일로,37.5336467,127.0592421,37.5347627,127.0598664,37.5347627,127.0598664,1
,37.5336467,127.0592421,37.5341365,127.0605492,37.533668,127.0597622,1
,37.5324016,127.063815,37.532655,127.0630634,37.5328197,127.0625129,1
강변북로,37.5324016,127.063815,37.5327129,127.0625352,37.5331142,127.0609824,1
,37.5322057,127.0628619,37.5320288,127.0637981,37.5320288,127.0637981,1
,37.5322057,127.0628619,37.5313307,127.0655588,37.5302111,127.0659006,1
강변북로,37.5300078,127.0720848,37.5289313,127.0756177,37.5282193,127.0775693,1
자양로,37.5287142,127.0883594,37.5296502,127.0876154,37.5304167,127.0870084,1
,37.5287142,127.0883594,37.5295978,127.0887954,37.5284858,127.0880672,1
자양로,37.528645,127.0882148,37.5283275,127.0884549,37.5274709,127.0891046,1
강변북로,37.5275919,127.0843358,37.5286866,127.0768652,37.5324016,127.063815,1
자양로,37.5304167,127.0870084,37.5305782,127.0868893,37.5305782,127.0868893,1
자양로,37.531789,127.0859751,37.5319156,127.0858778,37.5320155,127.0858011,1
,37.5297594,127.0880176,37.5288841,127.0872668,37.528645,127.0882148,1
,37.5297594,127.0880176,37.52935,127.0870869,37.528999,127.086765,1
강변북로,37.5284858,127.0880672,37.5279099,127.086586,37.5275919,127.0843358,1
,37.5301114,127.0878773,37.5302361,127.087397,37.5304167,127.0870084,1
,37.5289436,127.089327,37.5294304,127.0896374,37.5301114,127.0878773,1
,37.5289436,127.089327,37.5289778,127.0894446,37.5292308,127.0899385,1
강변북로,37.5335369,127.0952195,37.5339604,127.0956592,37.5339604,127.0956592,1
강변북로,37.5274288,127.0811753,37.5272553,127.0830515,37.5273147,127.0842525,1
강변북로,37.5274288,127.0811753,37.5279265,127.0875149,37.5335369,127.0952195,1
강변북로,37.5273147,127.0842525,37.5274171,127.0854533,37.5276724,127.086388,1
강변북로,37.5276724,127.086388,37.5280168,127.0874781,37.5283604,127.088124,1
,37.5276724,127.086388,37.5281471,127.0883183,37.5274709,127.0891046,1
,37.5298009,127.0885795,37.5301114,127.0878773,37.5301114,127.0878773,1
,37.5298009,127.0885795,37.5298169,127.0883663,37.5297594,127.0880176,1
,37.528999,127.086765,37.5286473,127.0866924,37.5286473,127.0866924,1
,37.5286473,127.0866924,37.5279647,127.0861555,37.5275919,127.0843358,1
,37.5286473,127.0866924,37.5280441,127.0869975,37.5283604,127.088124,1
,37.5300912,127.0910533,37.5295229,127.0897771,37.5298009,127.0885795,1
강변북로,37.5300912,127.0910533,37.5293533,127.0898867,37.5284858,127.0880672,1
자양로,37.5303394,127.086902,37.5293264,127.0876854,37.528645,127.0882148,1
자양강변길,37.5303394,127.086902,37.5301231,127.0869137,37.5298551,127.0868678,1
자양로13길,37.535948,127.0837207,37.5358959,127.0836495,37.5353212,127.0829765,1
자양로,37.535948,127.0837207,37.5350349,127.0840685,37.5348861,127.0841291,1
,37.5374811,127.0993126,37.5369712,127.0985092,37.5369712,127.0985092,1
강변북로,37.5374811,127.0993126,37.5354889,127.0970013,37.5339029,127.0952148,1
강변북로,37.5330555,127.094246,37.5314129,127.0926391,37.5300912,127.0910533,1
강변북로,37.538201,127.1001839,37.537732,127.0996225,37.5374811,127.0993126,1
강변북로,37.5398572,127.1026598,37.5402794,127.1033898,37.5411385,127.1043501,1
뚝섬로54길,37.5295604,127.080044,37.5290361,127.0798209,37.5290361,127.0798209,1
뚝섬로54길,37.5295604,127.080044,37.5298151,127.0801773,37.5298151,127.0801773,1
뚝섬로52라길,37.5295604,127.080044,37.5294596,127.0803561,37.5294596,127.0803561,7
뚝섬로56길,37.5293602,127.0827174,37.529709,127.0826641,37.529709,127.0826641,1
자양로3길,37.5293602,127.0827174,37.5299323,127.0840396,37.5299323,127.0840396,1
뚝섬로56길,37.5293602,127.0827174,37.5293011,127.0827248,37.5287012,127.0827995,1
자양로3길,37.5303819,127.0850429,37.5306761,127.0856877,37.5306761,127.0856877,1
뚝섬로58길,37.5303819,127.0850429,37.5297868,127.085477,37.5296726,127.0852185,1
강변북로,37.5434138,127.1070159,37.5467376,127.1101585,37.548703,127.1107493,1
강변북로,37.5444893,127.1077193,37.5436492,127.1068702,37.5420651,127.1050696,1
뚝섬로36길,37.5336507,127.0713338,37.5332843,127.0711738,37.5332843,127.0711738,1
뚝섬로34길,37.5336507,127.0713338,37.5338573,127.0705499,37.5340285,127.0698221,1
능동로,37.5353079,127.0683946,37.5340314,127.0678046,37.5340314,127.0678046,1
뚝섬로,37.5353079,127.0683946,37.5352596,127.068566,37.5352596,127.068566,1
뚝섬로,37.5353079,127.0683946,37.5353594,127.0682127,37.5354236,127.0679852,1
자양강변길,37.527783,127.080615,37.5279334,127.0797357,37.5279334,127.0797357,1
뚝섬로52마길,37.527783,127.080615,37.5278219,127.0806375,37.528719,127.0810596,1
자양번영로4길,37.531202,127.0772744,37.5311436,127.0776034,37.5311436,127.0776034,1
자양번영로4길,37.531202,127.0772744,37.5312536,127.0770012,37.5312536,127.0770012,1
뚝섬로48길,37.531202,127.0772744,37.5316352,127.0773917,37.5316352,127.0773917,1
뚝섬로48길,37.531202,127.0772744,37.5306344,127.0770957,37.5306344,127.0770957,1
뚝섬로52마길,37.5293002,127.0783912,37.5292268,127.0788005,37.5292268,127.0788005,1
뚝섬로52길,37.5293002,127.0783912,37.5297667,127.0785774,37.5298551,127.0786127,1
뚝섬로52길,37.5293002,127.0783912,37.5289122,127.0781741,37.528842,127.0781349,1
자양강변길,37.5305175,127.0713562,37.5306329,127.0709738,37.5309372,127.0699808,1
,37.5305175,127.0713562,37.5305511,127.0713712,37.5307699,127.0714687,7
자양번영로4길,37.5313264,127.0765933,37.5312686,127.0769203,37.5312686,127.0769203,1
자양번영로4길,37.5313264,127.0765933,37.5314716,127.0759258,37.5314716,127.0759258,1
뚝섬로46길,37.5313264,127.0765933,37.5322044,127.0768883,37.5322044,127.0768883,1
뚝섬로46길,37.5313264,127.0765933,37.5303067,127.076295,37.5303067,127.076295,1
뚝섬로56길,37.5307408,127.082568,37.5303368,127.0826081,37.5299729,127.0826583,1
뚝섬로56길,37.5307408,127.082568,37.5313824,127.0825106,37.5314565,127.082504,1
뚝섬로52가길,37.5307408,127.082568,37.5307522,127.0818148,37.5307942,127.0816045,1
자양강변길,37.5296951,127.0746217,37.5298527,127.0739154,37.5298527,127.0739154,1
자양번영로,37.5296951,127.0746217,37.529737,127.0746347,37.530543,127.0748984,1
자양나들목,37.5296951,127.0746217,37.5296077,127.0746373,37.529162,127.0744191,1
자양로13길,37.5325102,127.079957,37.5323305,127.0798663,37.5323305,127.0798663,1
자양로13길,37.5325102,127.079957,37.5326274,127.0800853,37.5326274,127.0800853,1
자양로13다길,37.5325102,127.079957,37.5327165,127.0793182,37.5327165,127.0793182,1
뚝섬로57가길,37.5325102,127.079957,37.5323121,127.0806503,37.5323121,127.0806503,1
자양로13길,37.5333848,127.0809166,37.5329309,127.0804176,37.5329309,127.0804176,1
자양로13길,37.5333848,127.0809166,37.533739,127.0813095,37.533739,127.0813095,1
뚝섬로56길,37.5299729,127.0826583,37.529709,127.0826641,37.529709,127.0826641,1
뚝섬로58가길,37.5299729,127.0826583,37.5304242,127.0837056,37.5304242,127.0837056,1
뚝섬로56길,37.5299729,127.0826583,37.530708,127.0825713,37.5307408,127.082568,1
자양번영로1길,37.5306959,127.0741694,37.5308138,127.0734922,37.5308138,127.0734922,1
자양번영로1길,37.5306959,127.0741694,37.530543,127.0748984,37.530543,127.0748984,1
자양번영로3가길,37.5306959,127.0741694,37.5317376,127.0744774,37.5317376,127.0744774,1
자양번영로3가길,37.5306959,127.0741694,37.5298819,127.0739242,37.5298527,127.0739154,1
능동로,37.5333166,127.0674823,37.5324883,127.0671086,37.5324883,127.0671086,1
능동로3길,37.5333166,127.0674823,37.5333389,127.067397,37.5335692,127.0665157,1
자양로9길,37.5334624,127.0827583,37.5336777,127.0836157,37.5336777,127.0836157,1
자양로9길,37.5334624,127.0827583,37.5330129,127.0822701,37.5330129,127.0822701,1
뚝섬로57길,37.5334624,127.0827583,37.5338846,127.0824421,37.5338846,127.0824421,1
뚝섬로57길,37.5334624,127.0827583,37.5331433,127.0830009,37.5331433,127.0830009,1
자양강변길,37.5284924,127.0779421,37.5289882,127.0765944,37.5289882,127.0765944,1
뚝섬로52길,37.5284924,127.0779421,37.5285319,127.0779643,37.528842,127.0781349,3
자양번영로1길,37.5308138,127.0734922,37.5308158,127.072446,37.5308158,127.072446,1
자양번영로1길,37.5308138,127.0734922,37.5306959,127.0741694,37.5306959,127.0741694,1
자양번영로3나길,37.5308138,127.0734922,37.5314216,127.0736883,37.5314216,127.0736883,1
자양번영로3나길,37.5308138,127.0734922,37.5300477,127.0732977,37.5300159,127.0732896,1
자양번영로4길,37.5308925,127.079097,37.5309313,127.0786105,37.5309313,127.0786105,1
뚝섬로52나길,37.5308925,127.079097,37.5308173,127.0794522,37.5308173,127.0794522,1
뚝섬로52길,37.5308925,127.079097,37.5313573,127.0793676,37.5314267,127.079408,1
뚝섬로52길,37.5308925,127.079097,37.5304715,127.0789179,37.5303492,127.0788659,1
자양강변길,37.5276765,127.0828734,37.5276807,127.0819119,37.5276807,127.0819119,1
뚝섬로56길,37.5276765,127.0828734,37.5277053,127.0828731,37.528152,127.0828522,1
,37.529162,127.0744191,37.5280762,127.0773959,37.527949,127.0776219,1
,37.529162,127.0744191,37.5295754,127.0728544,37.5311127,127.0669864,1
자양나들목,37.529162,127.0744191,37.5296077,127.0746373,37.5296951,127.0746217,1
자양번영로3길,37.5319405,127.0738319,37.5318855,127.0740144,37.5318855,127.0740144,1
자양번영로3길,37.5319405,127.0738319,37.532036,127.0735244,37.532036,127.0735244,7
자양번영로3나길,37.5319405,127.0738319,37.5314216,127.0736883,37.5314216,127.0736883,1
뚝섬로52나길,37.5302215,127.0817926,37.5296926,127.0815628,37.5296926,127.0815628,1
뚝섬로52나길,37.5302215,127.0817926,37.5301356,127.0820753,37.5301356,127.0820753,1
뚝섬로52길,37.5314267,127.079408,37.5315827,127.0794906,37.5315827,127.0794906,1
자양번영로6길,37.5314267,127.079408,37.5315627,127.078899,37.5315627,127.078899,1
뚝섬로52길,37.5314267,127.079408,37.5313573,127.0793676,37.5308925,127.079097,1
뚝섬로59길,37.5353212,127.0829765,37.5346626,127.0832646,37.5346626,127.0832646,1
뚝섬로59길,37.5353212,127.0829765,37.5358165,127.0827957,37.5358165,127.0827957,1
자양로13길,37.5353212,127.0829765,37.5344928,127.0821528,37.5343024,127.0819373,1
자양로13길,37.5353212,127.0829765,37.5358959,127.0836495,37.535948,127.0837207,1
자양강변길,37.5289882,127.0765944,37.5290997,127.0762887,37.5290997,127.0762887,1
뚝섬로48길,37.5289882,127.0765944,37.5290082,127.0766001,37.5296338,127.0768026,1
자양로7길,37.5329344,127.0838836,37.5327347,127.0833115,37.5327347,127.0833115,1
뚝섬로59길,37.5329344,127.0838836,37.53197,127.08432,37.53197,127.08432,1
뚝섬로59길,37.5329344,127.0838836,37.5336777,127.0836157,37.5336777,127.0836157,1
자양로7길,37.5329344,127.0838836,37.5332327,127.0846941,37.5332644,127.0847802,1
자양로5길,37.5318742,127.0856974,37.5318552,127.0856597,37.5315605,127.0850258,1
자양로,37.5318742,127.0856974,37.531175,127.086237,37.5310031,127.0863695,1
뚝섬로54길,37.5280047,127.0793027,37.5280344,127.0793161,37.5285417,127.0795442,1
자양강변길,37.5280047,127.0793027,37.5282948,127.0783799,37.5284924,127.0779421,1
뚝섬로54길,37.5285417,127.0795442,37.5290361,127.0798209,37.5290361,127.0798209,1
,37.5285417,127.0795442,37.528842,127.0781349,37.528842,127.0781349,1
뚝섬로54길,37.5285417,127.0795442,37.5280344,127.0793161,37.5280047,127.0793027,1
뚝섬로52마길,37.528719,127.0810596,37.5288004,127.0807364,37.5288004,127.0807364,1
뚝섬로52마길,37.528719,127.0810596,37.5286883,127.0818977,37.5286883,127.0818977,1
뚝섬로52라길,37.528719,127.0810596,37.5291933,127.0813103,37.5291933,127.0813103,1
뚝섬로52마길,37.528719,127.0810596,37.5278219,127.0806375,37.527783,127.080615,1
뚝섬로54길,37.5305995,127.0805328,37.5300893,127.0802931,37.5300893,127.0802931,1
뚝섬로54길,37.5305995,127.0805328,37.5310178,127.0807446,37.5310178,127.0807446,1
뚝섬로52나길,37.5305995,127.0805328,37.5305113,127.080828,37.5305113,127.080828,1
뚝섬로52나길,37.5305995,127.0805328,37.5306401,127.080309,37.5306401,127.080309,9
자양번영로1길,37.5307699,127.0714687,37.5308071,127.072148,37.5308071,127.072148,1
능동로4길,37.5307699,127.0714687,37.5310194,127.0712056,37.5310194,127.0712056,1
,37.5307699,127.0714687,37.5312169,127.0718791,37.5312169,127.0718791,1
,37.5307699,127.0714687,37.5305511,127.0713712,37.5305175,127.0713562,7
능동로,37.5344485,127.0681917,37.5352596,127.068566,37.5352596,127.068566,1
능동로6길,37.5344485,127.0681917,37.5344177,127.0682977,37.5342269,127.0689547,1
자양번영로3길,37.5317376,127.0744774,37.5316065,127.0752045,37.5316065,127.0752045,1
자양번영로3길,37.5317376,127.0744774,37.5321929,127.0746157,37.5321929,127.0746157,1
자양번영로3가길,37.5317376,127.0744774,37.5306959,127.0741694,37.5306959,127.0741694,1
자양번영로3길,37.5317376,127.0744774,37.5318235,127.0742085,37.5318855,127.0740144,1
자양번영로6길,37.5323752,127.076234,37.5324197,127.0761072,37.5324197,127.0761072,1
뚝섬로44길,37.5323752,127.076234,37.5314716,127.0759258,37.5314716,127.0759258,1
자양강변길,37.5276807,127.0819119,37.527687,127.0813973,37.527783,127.080615,1
뚝섬로52마길,37.5276807,127.0819119,37.5277079,127.0819112,37.5281115,127.0818998,1
뚝섬로58길,37.5308997,127.0846666,37.5303819,127.0850429,37.5303819,127.0850429,1
뚝섬로58가길,37.5308997,127.0846666,37.5305798,127.0839974,37.5305798,127.0839974,1
